personid,Primary_mode,age
1710065403,Household vehicle 2,3.0
1710065403,Household vehicle 2,3.0
1710065403,Household vehicle 2,3.0
1710065403,Household vehicle 2,3.0
1710065403,Household vehicle 1,3.0
1710065403,Household vehicle 2,3.0
1710065403,Household vehicle 2,3.0
1710066301,Household vehicle 1,6.0
1710066301,"Walk, jog, or wheelchair",6.0
1710066301,"Walk, jog, or wheelchair",6.0
1710066301,Household vehicle 1,6.0
1710066301,Household vehicle 1,6.0
1710067301,Household vehicle 2,6.0
1710067301,Household vehicle 2,6.0
1710067302,Household vehicle 1,-2.0
1710067302,Household vehicle 1,-2.0
1710067501,Household vehicle 1,8.0
1710067501,Household vehicle 1,8.0
1710067501,Household vehicle 1,8.0
1710067501,Household vehicle 1,8.0
1710067501,Household vehicle 1,8.0
1710067501,Household vehicle 1,8.0
1710067501,Household vehicle 1,8.0
1710067501,Household vehicle 1,8.0
1710067501,Household vehicle 1,8.0
1710067501,Household vehicle 1,8.0
1710067501,Household vehicle 1,8.0
1710067501,Household vehicle 1,8.0
1710067501,Household vehicle 1,8.0
1710067501,Household vehicle 1,8.0
1710067501,Household vehicle 1,8.0
1710067501,Household vehicle 1,8.0
1710067501,Household vehicle 1,8.0
1710067501,Household vehicle 1,8.0
1710067501,Household vehicle 1,8.0
1710067501,Household vehicle 1,8.0
1710067501,Household vehicle 1,8.0
1710067501,Household vehicle 1,8.0
1710067501,Household vehicle 1,8.0
1710067501,Household vehicle 1,8.0
1710067501,Household vehicle 1,8.0
1710067501,Household vehicle 1,8.0
1710067501,Household vehicle 1,8.0
1710067501,Household vehicle 1,8.0
1710067501,Household vehicle 1,8.0
1710067501,Household vehicle 1,8.0
1710067501,Household vehicle 1,8.0
1710068101,Bus (public transit),6.0
1710068101,"Walk, jog, or wheelchair",6.0
1710068101,Bus (public transit),6.0
1710068102,Bus (public transit),6.0
1710068102,Bus (public transit),6.0
1710071701,Bus (public transit),9.0
1710071701,Bus (public transit),9.0
1710071701,"Walk, jog, or wheelchair",9.0
1710073901,Household vehicle 1,8.0
1710073901,Household vehicle 1,8.0
1710073901,Household vehicle 1,8.0
1710073901,Household vehicle 1,8.0
1710073901,Household vehicle 1,8.0
1710073901,Household vehicle 1,8.0
1710073901,Household vehicle 1,8.0
1710073903,Household vehicle 1,12.0
1710073903,Household vehicle 1,12.0
1710073903,Household vehicle 1,12.0
1710076001,Household vehicle 3,8.0
1710076001,Household vehicle 3,8.0
1710076001,Household vehicle 3,8.0
1710076001,Household vehicle 3,8.0
1710076001,Household vehicle 3,8.0
1710076001,Household vehicle 3,8.0
1710076001,Household vehicle 3,8.0
1710076001,Household vehicle 3,8.0
1710076002,Household vehicle 1,8.0
1710076002,Household vehicle 1,8.0
1710076002,Household vehicle 1,8.0
1710076002,Household vehicle 1,8.0
1710076003,Household vehicle 3,4.0
1710076003,Household vehicle 3,4.0
1710076003,Household vehicle 3,4.0
1710076004,Bus (public transit),5.0
1710076004,Bus (public transit),5.0
1710076101,"Walk, jog, or wheelchair",7.0
1710076101,"Walk, jog, or wheelchair",7.0
1710076101,Household vehicle 1,7.0
1710076101,Household vehicle 1,7.0
1710076101,"Walk, jog, or wheelchair",7.0
1710076101,"Walk, jog, or wheelchair",7.0
1710076101,Household vehicle 1,7.0
1710076101,"Walk, jog, or wheelchair",7.0
1710076101,"Walk, jog, or wheelchair",7.0
1710076101,"Walk, jog, or wheelchair",7.0
1710076101,"Walk, jog, or wheelchair",7.0
1710076101,Household vehicle 1,7.0
1710076101,Household vehicle 1,7.0
1710076101,Household vehicle 1,7.0
1710076101,"Walk, jog, or wheelchair",7.0
1710076101,"Walk, jog, or wheelchair",7.0
1710076103,"Walk, jog, or wheelchair",2.0
1710076103,School bus,2.0
1710076103,School bus,2.0
1710076103,"Walk, jog, or wheelchair",2.0
1710076103,"Walk, jog, or wheelchair",2.0
1710076104,School bus,2.0
1710076104,School bus,2.0
1710076104,"Walk, jog, or wheelchair",2.0
1710076104,"Walk, jog, or wheelchair",2.0
1710078901,"Walk, jog, or wheelchair",7.0
1710078901,"Walk, jog, or wheelchair",7.0
1710078903,"Walk, jog, or wheelchair",3.0
1710078903,"Walk, jog, or wheelchair",3.0
1710079401,Household vehicle 1,7.0
1710079401,Household vehicle 1,7.0
1710080001,Household vehicle 1,9.0
1710080001,Household vehicle 1,9.0
1710080001,Household vehicle 1,9.0
1710080001,Household vehicle 1,9.0
1710080001,Household vehicle 1,9.0
1710080701,Household vehicle 1,9.0
1710080701,Household vehicle 1,9.0
1710080701,"Walk, jog, or wheelchair",9.0
1710080701,"Walk, jog, or wheelchair",9.0
1710081801,Household vehicle 1,9.0
1710081801,Household vehicle 1,9.0
1710081801,Household vehicle 1,9.0
1710081801,Household vehicle 1,9.0
1710081801,Household vehicle 1,9.0
1710081801,Household vehicle 1,9.0
1710081801,Household vehicle 1,9.0
1710081801,Household vehicle 1,9.0
1710081801,Household vehicle 1,9.0
1710081801,Household vehicle 1,9.0
1710081801,Household vehicle 1,9.0
1710081801,Household vehicle 1,9.0
1710081801,Household vehicle 1,9.0
1710081801,Household vehicle 1,9.0
1710081801,Household vehicle 1,9.0
1710081801,Household vehicle 1,9.0
1710081801,Household vehicle 1,9.0
1710081801,Household vehicle 1,9.0
1710081801,Household vehicle 1,9.0
1710081801,Household vehicle 1,9.0
1710081801,Household vehicle 1,9.0
1710081801,Household vehicle 1,9.0
1710081801,Household vehicle 1,9.0
1710081801,Household vehicle 1,9.0
1710081801,Household vehicle 1,9.0
1710081801,Skateboard,9.0
1710081801,Household vehicle 1,9.0
1710081801,Household vehicle 1,9.0
1710081801,Household vehicle 1,9.0
1710081801,Household vehicle 1,9.0
1710081801,Household vehicle 1,9.0
1710081801,Household vehicle 1,9.0
1710081801,Household vehicle 1,9.0
1710081801,Household vehicle 1,9.0
1710082201,Bus (public transit),9.0
1710082201,"Walk, jog, or wheelchair",9.0
1710082201,"Walk, jog, or wheelchair",9.0
1710082201,"Walk, jog, or wheelchair",9.0
1710082201,"Urban rail (e.g., Link light rail, monorail)",9.0
1710082201,Airplane or helicopter,9.0
1710082202,"Walk, jog, or wheelchair",9.0
1710082202,"Walk, jog, or wheelchair",9.0
1710083401,Friend/colleague's car,5.0
1710083401,"Other hired service (e.g., Lyft, Uber)",5.0
1710083401,"Walk, jog, or wheelchair",5.0
1710083401,"Other hired service (e.g., Lyft, Uber)",5.0
1710083401,"Other hired service (e.g., Lyft, Uber)",5.0
1710083401,"Walk, jog, or wheelchair",5.0
1710083401,"Other hired service (e.g., Lyft, Uber)",5.0
1710083401,"Other hired service (e.g., Lyft, Uber)",5.0
1710083401,"Walk, jog, or wheelchair",5.0
1710083401,"Other hired service (e.g., Lyft, Uber)",5.0
1710083401,"Other hired service (e.g., Lyft, Uber)",5.0
1710083401,"Walk, jog, or wheelchair",5.0
1710083401,Bus (public transit),5.0
1710083401,"Urban rail (e.g., Link light rail, monorail)",5.0
1710083401,Bus (public transit),5.0
1710083401,"Other hired service (e.g., Lyft, Uber)",5.0
1710083401,"Other hired service (e.g., Lyft, Uber)",5.0
1710083401,Friend/colleague's car,5.0
1710083401,Friend/colleague's car,5.0
1710083401,Friend/colleague's car,5.0
1710083401,Friend/colleague's car,5.0
1710083401,Friend/colleague's car,5.0
1710083401,Friend/colleague's car,5.0
1710083401,Friend/colleague's car,5.0
1710083401,"Walk, jog, or wheelchair",5.0
1710083401,"Walk, jog, or wheelchair",5.0
1710083401,"Other hired service (e.g., Lyft, Uber)",5.0
1710083401,"Walk, jog, or wheelchair",5.0
1710083402,Friend/colleague's car,5.0
1710083402,Bus (public transit),5.0
1710083402,"Carshare vehicle (e.g., Zipcar, Car2Go, RelayRides, etc.)",5.0
1710083402,"Other hired service (e.g., Lyft, Uber)",5.0
1710083402,"Other hired service (e.g., Lyft, Uber)",5.0
1710083402,"Walk, jog, or wheelchair",5.0
1710083402,"Walk, jog, or wheelchair",5.0
1710083402,"Urban rail (e.g., Link light rail, monorail)",5.0
1710083402,"Other hired service (e.g., Lyft, Uber)",5.0
1710083402,"Walk, jog, or wheelchair",5.0
1710083402,"Walk, jog, or wheelchair",5.0
1710083402,"Other hired service (e.g., Lyft, Uber)",5.0
1710083402,Bus (public transit),5.0
1710083402,Bus (public transit),5.0
1710083402,Bus (public transit),5.0
1710083402,"Other hired service (e.g., Lyft, Uber)",5.0
1710083402,"Walk, jog, or wheelchair",5.0
1710083402,"Walk, jog, or wheelchair",5.0
1710083402,"Walk, jog, or wheelchair",5.0
1710083402,"Other hired service (e.g., Lyft, Uber)",5.0
1710083402,"Other hired service (e.g., Lyft, Uber)",5.0
1710083402,"Other hired service (e.g., Lyft, Uber)",5.0
1710083402,Bus (public transit),5.0
1710083402,"Walk, jog, or wheelchair",5.0
1710083402,"Other hired service (e.g., Lyft, Uber)",5.0
1710083402,"Other hired service (e.g., Lyft, Uber)",5.0
1710083402,Friend/colleague's car,5.0
1710083402,Friend/colleague's car,5.0
1710083402,Friend/colleague's car,5.0
1710083402,Friend/colleague's car,5.0
1710083402,Friend/colleague's car,5.0
1710083402,Friend/colleague's car,5.0
1710083402,,5.0
1710083402,,5.0
1710083402,,5.0
1710083402,,5.0
1710083402,"Other hired service (e.g., Lyft, Uber)",5.0
1710083402,"Other hired service (e.g., Lyft, Uber)",5.0
1710083402,"Other hired service (e.g., Lyft, Uber)",5.0
1710083402,"Other hired service (e.g., Lyft, Uber)",5.0
1710083402,"Other hired service (e.g., Lyft, Uber)",5.0
1710083402,Friend/colleague's car,5.0
1710083402,Friend/colleague's car,5.0
1710083601,Household vehicle 1,8.0
1710083601,Household vehicle 1,8.0
1710083602,Household vehicle 2,8.0
1710083602,Household vehicle 2,8.0
1710083602,Household vehicle 2,8.0
1710083602,Household vehicle 2,8.0
1710083603,Household vehicle 2,2.0
1710083603,Household vehicle 2,2.0
1710083701,"Walk, jog, or wheelchair",7.0
1710083701,"Walk, jog, or wheelchair",7.0
1710083701,"Walk, jog, or wheelchair",7.0
1710083701,"Walk, jog, or wheelchair",7.0
1710083701,"Walk, jog, or wheelchair",7.0
1710085901,"Walk, jog, or wheelchair",6.0
1710085901,"Walk, jog, or wheelchair",6.0
1710085901,"Walk, jog, or wheelchair",6.0
1710085901,"Walk, jog, or wheelchair",6.0
1710085901,"Walk, jog, or wheelchair",6.0
1710085901,"Walk, jog, or wheelchair",6.0
1710085901,"Walk, jog, or wheelchair",6.0
1710085901,"Walk, jog, or wheelchair",6.0
1710085902,Bicycle or e-bike,6.0
1710085902,Bicycle or e-bike,6.0
1710085902,Bicycle or e-bike,6.0
1710086801,Bus (public transit),8.0
1710086801,Friend/colleague's car,8.0
1710086801,Friend/colleague's car,8.0
1710086801,Bus (public transit),8.0
1710086801,Bus (public transit),8.0
1710086801,Bus (public transit),8.0
1710086801,Bus (public transit),8.0
1710086801,Bus (public transit),8.0
1710086801,"Walk, jog, or wheelchair",8.0
1710086801,"Walk, jog, or wheelchair",8.0
1710086801,"Walk, jog, or wheelchair",8.0
1710086801,Rental car,8.0
1710086801,Rental car,8.0
1710086801,Rental car,8.0
1710086801,Rental car,8.0
1710086801,Rental car,8.0
1710086801,Rental car,8.0
1710086801,Rental car,8.0
1710086801,Rental car,8.0
1710086801,"Walk, jog, or wheelchair",8.0
1710086801,"Walk, jog, or wheelchair",8.0
1710086801,Bus (public transit),8.0
1710086801,Bus (public transit),8.0
1710086802,"Walk, jog, or wheelchair",8.0
1710086802,"Walk, jog, or wheelchair",8.0
1710086802,"Walk, jog, or wheelchair",8.0
1710086802,"Walk, jog, or wheelchair",8.0
1710086802,Rental car,8.0
1710086802,Rental car,8.0
1710086802,Rental car,8.0
1710086802,Rental car,8.0
1710086802,Rental car,8.0
1710086802,Rental car,8.0
1710086802,"Walk, jog, or wheelchair",8.0
1710086802,"Walk, jog, or wheelchair",8.0
1710086802,"Walk, jog, or wheelchair",8.0
1710088901,Household vehicle 1,6.0
1710088901,Household vehicle 1,6.0
1710088901,Household vehicle 1,6.0
1710088901,Household vehicle 1,6.0
1710088901,Household vehicle 1,6.0
1710089201,Household vehicle 1,6.0
1710089201,Household vehicle 1,6.0
1710089201,Household vehicle 1,6.0
1710089201,Household vehicle 1,6.0
1710089202,Household vehicle 1,6.0
1710089202,Household vehicle 1,6.0
1710090701,"Other hired service (e.g., Lyft, Uber)",7.0
1710090701,Bus (public transit),7.0
1710090701,Bus (public transit),7.0
1710090701,Household vehicle 1,7.0
1710090701,Household vehicle 1,7.0
1710090701,"Walk, jog, or wheelchair",7.0
1710090701,"Walk, jog, or wheelchair",7.0
1710090701,"Walk, jog, or wheelchair",7.0
1710090701,"Walk, jog, or wheelchair",7.0
1710090701,Household vehicle 1,7.0
1710090701,Household vehicle 1,7.0
1710090701,Household vehicle 1,7.0
1710090701,Household vehicle 1,7.0
1710090701,Household vehicle 1,7.0
1710090701,Household vehicle 1,7.0
1710090701,Household vehicle 1,7.0
1710090701,Household vehicle 1,7.0
1710090701,Household vehicle 1,7.0
1710090701,Household vehicle 1,7.0
1710090701,Bus (public transit),7.0
1710090701,"Walk, jog, or wheelchair",7.0
1710090701,"Walk, jog, or wheelchair",7.0
1710090701,Bus (public transit),7.0
1710090701,"Walk, jog, or wheelchair",7.0
1710090701,"Walk, jog, or wheelchair",7.0
1710090701,"Walk, jog, or wheelchair",7.0
1710090701,Bus (public transit),7.0
1710090701,"Walk, jog, or wheelchair",7.0
1710090701,"Walk, jog, or wheelchair",7.0
1710090701,"Walk, jog, or wheelchair",7.0
1710090701,Bus (public transit),7.0
1710090701,"Carshare vehicle (e.g., Zipcar, Car2Go, RelayRides, etc.)",7.0
1710090801,Household vehicle 1,8.0
1710090801,Household vehicle 1,8.0
1710092401,Bus (public transit),10.0
1710092401,Bus (public transit),10.0
1710092401,Bus (public transit),10.0
1710092401,Bus (public transit),10.0
1710092401,Bus (public transit),10.0
1710092402,Friend/colleague's car,7.0
1710092402,Friend/colleague's car,7.0
1710092403,Bus (public transit),6.0
1710092403,Bus (public transit),6.0
1710093901,Household vehicle 1,7.0
1710093901,Household vehicle 1,7.0
1710093901,Household vehicle 1,7.0
1710093901,Household vehicle 1,7.0
1710093902,Household vehicle 2,7.0
1710093902,Household vehicle 2,7.0
1710093903,Household vehicle 1,1.0
1710093904,Household vehicle 1,1.0
1710093904,Household vehicle 1,1.0
1710093904,Household vehicle 1,1.0
1710093904,Household vehicle 1,1.0
1710094201,Bus (public transit),7.0
1710094201,"Walk, jog, or wheelchair",7.0
1710094201,"Walk, jog, or wheelchair",7.0
1710094201,"Walk, jog, or wheelchair",7.0
1710094201,Bus (public transit),7.0
1710094201,"Walk, jog, or wheelchair",7.0
1710094201,Bus (public transit),7.0
1710094201,"Walk, jog, or wheelchair",7.0
1710094201,"Walk, jog, or wheelchair",7.0
1710094201,"Walk, jog, or wheelchair",7.0
1710094201,"Other hired service (e.g., Lyft, Uber)",7.0
1710094201,Bus (public transit),7.0
1710094201,Bus (public transit),7.0
1710094201,"Walk, jog, or wheelchair",7.0
1710094201,"Walk, jog, or wheelchair",7.0
1710094201,Bus (public transit),7.0
1710094201,"Other hired service (e.g., Lyft, Uber)",7.0
1710094201,"Other hired service (e.g., Lyft, Uber)",7.0
1710094201,"Walk, jog, or wheelchair",7.0
1710094201,"Other hired service (e.g., Lyft, Uber)",7.0
1710094201,Bus (public transit),7.0
1710094201,"Walk, jog, or wheelchair",7.0
1710094201,"Walk, jog, or wheelchair",7.0
1710094201,"Walk, jog, or wheelchair",7.0
1710094201,"Walk, jog, or wheelchair",7.0
1710094201,"Urban rail (e.g., Link light rail, monorail)",7.0
1710094201,"Urban rail (e.g., Link light rail, monorail)",7.0
1710094201,Other household vehicle,7.0
1710094201,Other household vehicle,7.0
1710094201,Other household vehicle,7.0
1710094201,"Walk, jog, or wheelchair",7.0
1710094201,"Walk, jog, or wheelchair",7.0
1710094201,"Walk, jog, or wheelchair",7.0
1710094201,"Walk, jog, or wheelchair",7.0
1710094201,"Walk, jog, or wheelchair",7.0
1710094201,"Walk, jog, or wheelchair",7.0
1710094201,"Walk, jog, or wheelchair",7.0
1710094201,"Walk, jog, or wheelchair",7.0
1710094201,"Walk, jog, or wheelchair",7.0
1710095201,"Walk, jog, or wheelchair",7.0
1710095201,"Walk, jog, or wheelchair",7.0
1710095701,"Other hired service (e.g., Lyft, Uber)",7.0
1710095701,Friend/colleague's car,7.0
1710095701,Friend/colleague's car,7.0
1710095701,Bus (public transit),7.0
1710095701,"Walk, jog, or wheelchair",7.0
1710095701,"Walk, jog, or wheelchair",7.0
1710095701,Bus (public transit),7.0
1710095701,"Walk, jog, or wheelchair",7.0
1710095701,"Walk, jog, or wheelchair",7.0
1710095701,"Walk, jog, or wheelchair",7.0
1710095701,"Walk, jog, or wheelchair",7.0
1710095702,"Other hired service (e.g., Lyft, Uber)",7.0
1710095702,Bus (public transit),7.0
1710095702,"Walk, jog, or wheelchair",7.0
1710095702,Bus (public transit),7.0
1710095702,"Walk, jog, or wheelchair",7.0
1710095702,"Walk, jog, or wheelchair",7.0
1710095702,"Walk, jog, or wheelchair",7.0
1710095702,"Walk, jog, or wheelchair",7.0
1710096401,Household vehicle 2,6.0
1710096401,Household vehicle 2,6.0
1710096401,Household vehicle 2,6.0
1710096401,Household vehicle 2,6.0
1710096401,Household vehicle 2,6.0
1710096401,Household vehicle 2,6.0
1710096401,Household vehicle 2,6.0
1710096401,Household vehicle 2,6.0
1710096401,Household vehicle 2,6.0
1710096401,Household vehicle 2,6.0
1710096401,Household vehicle 2,6.0
1710096401,"Walk, jog, or wheelchair",6.0
1710096401,"Walk, jog, or wheelchair",6.0
1710096401,Household vehicle 2,6.0
1710096401,Household vehicle 2,6.0
1710096401,Household vehicle 1,6.0
1710096401,Household vehicle 1,6.0
1710096401,Household vehicle 2,6.0
1710096401,Household vehicle 2,6.0
1710096401,Household vehicle 2,6.0
1710096401,Household vehicle 2,6.0
1710096401,"Walk, jog, or wheelchair",6.0
1710096401,"Walk, jog, or wheelchair",6.0
1710096401,Household vehicle 2,6.0
1710096401,Household vehicle 2,6.0
1710096401,Household vehicle 2,6.0
1710096401,Household vehicle 2,6.0
1710096401,Household vehicle 2,6.0
1710096401,Household vehicle 2,6.0
1710096401,"Walk, jog, or wheelchair",6.0
1710096401,"Walk, jog, or wheelchair",6.0
1710096401,Household vehicle 2,6.0
1710096401,Household vehicle 2,6.0
1710096401,Household vehicle 1,6.0
1710096401,Household vehicle 1,6.0
1710096402,Bus (public transit),6.0
1710096402,"Walk, jog, or wheelchair",6.0
1710096402,"Walk, jog, or wheelchair",6.0
1710096402,"Walk, jog, or wheelchair",6.0
1710096402,"Walk, jog, or wheelchair",6.0
1710096402,Bus (public transit),6.0
1710096402,Bus (public transit),6.0
1710096402,"Walk, jog, or wheelchair",6.0
1710096402,"Walk, jog, or wheelchair",6.0
1710096402,"Walk, jog, or wheelchair",6.0
1710096402,Bus (public transit),6.0
1710096402,Bus (public transit),6.0
1710096402,"Walk, jog, or wheelchair",6.0
1710096402,"Walk, jog, or wheelchair",6.0
1710096402,Bus (public transit),6.0
1710096402,Bus (public transit),6.0
1710096402,"Walk, jog, or wheelchair",6.0
1710096402,"Walk, jog, or wheelchair",6.0
1710096402,"Walk, jog, or wheelchair",6.0
1710096402,"Walk, jog, or wheelchair",6.0
1710096402,Household vehicle 1,6.0
1710096402,Household vehicle 1,6.0
1710096402,"Walk, jog, or wheelchair",6.0
1710096402,"Walk, jog, or wheelchair",6.0
1710096402,"Walk, jog, or wheelchair",6.0
1710096402,"Walk, jog, or wheelchair",6.0
1710096402,Household vehicle 1,6.0
1710096402,"Walk, jog, or wheelchair",6.0
1710096402,"Walk, jog, or wheelchair",6.0
